PF00510	PF02790	42.82421978549347	.26039770921311395
PF00033	PF00116	53.29425401505833	.250929350441493
PF00032	PF00119	39.01201578453015	.1901807192711002
PF00032	PF00116	56.431929996525035	.1926035616102731
PF00116	PF00146	44.99461395437563	.17752896927420378
PF00499	PF00510	38.07434709156603	.13880460589102483
PF00116	PF00119	46.97209396582713	.1563109742238383
PF00119	PF02790	33.70097732466836	.19318784111004222
PF00499	PF02790	36.29021599263229	.1777191939400096
PF00146	PF00510	40.66553831983364	.21773701260570555
PF00115	PF00146	41.36024513438181	.19582217105963223
PF00499	PF00507	40.33297172635058	.1294526110713831
PF00146	PF00662	29.019432168852333	.26706524520459135
PF00507	PF00662	37.92488112210349	.29004900682212426
PF00119	PF00420	33.01800386555277	.1598360714103297
PF00033	PF02790	40.42871034659277	.19076164854338554
PF00119	PF00507	40.53039955123443	.18387673778061572
PF02676	PF08608	122.93502786812846	.17759350236963495
PF00032	PF00662	34.297765863432055	.2319966237173071
PF00119	PF00510	47.408031579694786	.16001269706914029
PF00033	PF00361	44.893405329480785	.1640227357512862
PF00032	PF00361	28.621874355849602	.2312802870617994
PF00115	PF00662	25.367012119548157	.24977438334614277
PF00033	PF00507	49.58705294695206	.17238005905428533
PF00032	PF00507	45.76589981714624	.17818235378047276
PF00146	PF02790	35.46806444772662	.22088795038715262
PF00499	PF06455	31.289326255324372	.1314506601916188
PF00146	PF06455	39.65247479129057	.1703288101074366
PF00507	PF02790	38.68762642616003	.26513039893923673
PF09668	PF12009	125.12938728786429	.1661535007135774
PF00032	PF00420	36.406352343559526	.20590119047369831
PF00420	PF02790	28.2541423005278	.21715867573870895
PF00146	PF00507	41.74742201113434	.17646112283544652
PF00119	PF00662	32.62188088626221	.16850251067100386
PF00115	PF00119	39.16818741925415	.17952268775958907
PF00032	PF02790	38.286241448311905	.218995116292863
PF00119	PF00499	32.799405846116436	.13140035040118386
PF00115	PF00507	34.34735233964493	.17549758765561693
PF00146	PF00420	32.84922723331547	.19648039529618366
PF00119	PF00361	31.990069985409928	.1606605248906911
PF00420	PF06455	36.44907443347846	.14639453404980857
PF00116	PF00499	47.014955898748305	.16961421772915444
PF00033	PF00662	33.29342235122449	.21499974031020688
PF00037	PF01020	60.228449418726726	.3299808691121834
PF00115	PF06455	32.38722697010845	.21147082294402136
PF00037	PF12009	137.1075807529088	.13566143391016947
PF00507	PF06455	38.30013875013874	.17166690036733487
PF10266	PF14744	-1	-1
PF00361	PF02790	32.760113641172	.21530532389823243
PF02790	PF06455	33.091385738444565	.14771792390194802
PF00032	PF00499	38.951880972388345	.1871917766578306
PF00116	PF00420	39.2672929975368	.25343552511024214
PF10266	PF14745	-1	-1
PF00662	PF02790	30.340850220693085	.34462188732193894
PF00510	PF06455	38.47200140330945	.15142551986372998
PF00444	PF05051	80.45788861215968	.28237923571774565
